Tableau : Babeau Seguin;;;;;;
Colonne Zone depuis 05/07/24 : Bordeaux immo9;;;;;;
;;;;;;
;;Zones PTZ + au 1er octobre 2014;;;;
;;;;;;
N° Département;Département;Commune;Région;ZONE PTZ 2014;Zone depuis le 05 juillet 2024;Population
1;Ain;Saint-Rambert-en-Bugey;Rhône-Alpes;C;;2234
1;Ain;Saint-Rémy;Rhône-Alpes;C;;965
1;Ain;Saint-Sorlin-en-Bugey;Rhône-Alpes;C;;1103
1;Ain;Saint-Sulpice;Rhône-Alpes;C;;155
1;Ain;Saint-Trivier-de-Courtes;Rhône-Alpes;C;;1066
1;Ain;Saint-Trivier-sur-Moignans;Rhône-Alpes;C;;1873
1;Ain;Saint-Vulbas;Rhône-Alpes;C;;971
1;Ain;Sainte-Croix;Rhône-Alpes;B2;;539
1;Ain;Sainte-Euphémie;Rhône-Alpes;B2;;1562
1;Ain;Sainte-Julie;Rhône-Alpes;C;;924
1;Ain;Sainte-Olive;Rhône-Alpes;C;;303
1;Ain;Salavre;Rhône-Alpes;C;;292
1;Ain;Samognat;Rhône-Alpes;C;;736
1;Ain;Sandrans;Rhône-Alpes;C;;529
1;Ain;Sault-Brénaz;Rhône-Alpes;C;;1052
1;Ain;Sauverny;Rhône-Alpes;B1;;1124
1;Ain;Savigneux;Rhône-Alpes;C;;1227
1;Ain;Ségny;Rhône-Alpes;A;;1765
1;Ain;Seillonnaz;Rhône-Alpes;C;;142
1;Ain;Sergy;Rhône-Alpes;B1;;2051
1;Ain;Sermoyer;Rhône-Alpes;C;;701
1;Ain;Serrières-de-Briord;Rhône-Alpes;C;;1251
1;Ain;Serrières-sur-Ain;Rhône-Alpes;C;;123
1;Ain;Servas;Rhône-Alpes;C;;1201
1;Ain;Servignat;Rhône-Alpes;C;;166
1;Ain;Seyssel;Rhône-Alpes;C;;952
1;Ain;Simandre-sur-Suran;Rhône-Alpes;C;;684
1;Ain;Songieu;Rhône-Alpes;C;;133
1;Ain;Sonthonnax-la-Montagne;Rhône-Alpes;C;;335
1;Ain;Souclin;Rhône-Alpes;C;;268
1;Ain;Sulignat;Rhône-Alpes;C;;585
1;Ain;Surjoux;Rhône-Alpes;C;;79
1;Ain;Sutrieu;Rhône-Alpes;C;;249
1;Ain;Talissieu;Rhône-Alpes;C;;428
1;Ain;Tenay;Rhône-Alpes;C;;1125
1;Ain;Thézillieu;Rhône-Alpes;C;;325
1;Ain;Thil;Rhône-Alpes;B2;;1078
1;Ain;Thoiry;Rhône-Alpes;A;;5626
1;Ain;Thoissey;Rhône-Alpes;C;;1575
1;Ain;Torcieu;Rhône-Alpes;C;;710
1;Ain;Tossiat;Rhône-Alpes;C;;1432
1;Ain;Toussieux;Rhône-Alpes;B2;;807
1;Ain;Tramoyes;Rhône-Alpes;B2;;1693
1;Ain;Treffort-Cuisiat;Rhône-Alpes;C;;2304
1;Ain;Trévoux;Rhône-Alpes;B1;;6868
1;Ain;Valeins;Rhône-Alpes;C;;91
1;Ain;Vandeins;Rhône-Alpes;C;;645
1;Ain;Varambon;Rhône-Alpes;C;;533
1;Ain;Vaux-en-Bugey;Rhône-Alpes;C;;1211
1;Ain;Verjon;Rhône-Alpes;C;;259
1;Ain;Vernoux;Rhône-Alpes;C;;301
1;Ain;Versailleux;Rhône-Alpes;C;;337
1;Ain;Versonnex;Rhône-Alpes;B1;;2187
1;Ain;Vesancy;Rhône-Alpes;B1;;563
1;Ain;Vescours;Rhône-Alpes;C;;214
1;Ain;Vésines;Rhône-Alpes;C;;97
1;Ain;Vieu;Rhône-Alpes;C;;394
1;Ain;Vieu-d'Izenave;Rhône-Alpes;C;;704
1;Ain;Villars-les-Dombes;Rhône-Alpes;B2;;4508
1;Ain;Villebois;Rhône-Alpes;C;;1176
1;Ain;Villemotier;Rhône-Alpes;C;;646
1;Ain;Villeneuve;Rhône-Alpes;C;;1415
1;Ain;Villereversure;Rhône-Alpes;C;;1311
1;Ain;Villes;Rhône-Alpes;C;;391
1;Ain;Villette-sur-Ain;Rhône-Alpes;C;;699
1;Ain;Villieu-Loyes-Mollon;Rhône-Alpes;C;;3238
1;Ain;Viriat;Rhône-Alpes;B2;;6264
1;Ain;Virieu-le-Grand;Rhône-Alpes;C;;1202
1;Ain;Virieu-le-Petit;Rhône-Alpes;C;;312
1;Ain;Virignin;Rhône-Alpes;C;;907
1;Ain;Vongnes;Rhône-Alpes;C;;82
1;Ain;Vonnas;Rhône-Alpes;C;;2901
2;Aisne;Abbécourt;Picardie;C;;546
2;Aisne;Achery;Picardie;C;;617
2;Aisne;Acy;Picardie;C;;1009
2;Aisne;Agnicourt-et-Séchelles;Picardie;C;;211
2;Aisne;Aguilcourt;Picardie;C;;382
2;Aisne;Aisonville-et-Bernoville;Picardie;C;;288
2;Aisne;Aizelles;Picardie;C;;116
2;Aisne;Aizy-Jouy;Picardie;C;;309
2;Aisne;Alaincourt;Picardie;C;;512
2;Aisne;Allemant;Picardie;C;;190
2;Aisne;Ambleny;Picardie;C;;1212
2;Aisne;Ambrief;Picardie;C;;67
2;Aisne;Amifontaine;Picardie;C;;426
2;Aisne;Amigny-Rouy;Picardie;C;;753
2;Aisne;Ancienville;Picardie;C;;78
2;Aisne;Andelain;Picardie;C;;196
2;Aisne;Anguilcourt-le-Sart;Picardie;C;;306
2;Aisne;Anizy-le-Château;Picardie;C;;1943
2;Aisne;Annois;Picardie;C;;389
2;Aisne;Any-Martin-Rieux;Picardie;C;;485
2;Aisne;Archon;Picardie;C;;86
2;Aisne;Arcy-Sainte-Restitue;Picardie;C;;439
2;Aisne;Armentières-sur-Ourcq;Picardie;C;;102
2;Aisne;Arrancy;Picardie;C;;54
2;Aisne;Artemps;Picardie;C;;365
2;Aisne;Artonges;Picardie;C;;195
2;Aisne;Assis-sur-Serre;Picardie;C;;283
2;Aisne;Athies-sous-Laon;Picardie;B2;;2687
2;Aisne;Attilly;Picardie;C;;388
